Country,Year,ISO3166_alpha3,biodiesel_cons_ej,biofuels_cons_ej,ethanol_cons_ej,coalcons_ej,gascons_ej,oilcons_ej,nuclear_ej,biogeo_ej,hydro_ej,solar_ej,wind_ej,electbyfuel_coal,electbyfuel_gas,electbyfuel_oil
Argentina,2000,ARG,0.0,0.0,0.0,0.027045531,1.162682056,0.971264243,0.067385455,0.004211218,0.10287087,1.296E-07,0.000125129,1.781,48.8798971,2.883
Argentina,2001,ARG,0.0,0.0,0.0,0.022164669,1.088460922,0.900594056,0.077007273,0.003959981,0.131688624,1.548E-07,0.0001777,1.362,43.25819528,1.004
Argentina,2002,ARG,0.0,0.0,0.0,0.016510667,1.059752703,0.851566434,0.063501818,0.005781602,0.128803811,1.692E-07,0.000264258,0.811,40.70573991,0.759
Argentina,2003,ARG,0.0,0.0,0.0,0.020137914,1.210645795,0.866716087,0.082538182,0.00960653,0.121682076,0.000000234,0.000280634,0.937,47.7472489,1.011
Argentina,2004,ARG,0.0,0.0,0.0,0.034271348,1.325128555,0.939693987,0.085843636,0.009463771,0.109664651,0.000000252,0.000260806,1.678,55.20938965,4.039
Argentina,2005,ARG,0.0,0.0,0.0,0.039461922,1.414404035,0.981085956,0.074978182,0.00999818,0.12317809,2.916E-07,0.000258191,2.18,55.69967854,5.746
Argentina,2006,ARG,0.0,0.0,0.0,0.035725754,1.463418007,1.032628775,0.084229091,0.01141428,0.136854767,0.000000324,0.000250704,1.994,56.39931299,8.036
Argentina,2007,ARG,0.0,0.0,0.0,0.051697299,1.537639141,1.137741327,0.079134545,0.011682016,0.11239254,3.9204E-07,0.000221735,2.341,60.17533855,10.97
Argentina,2008,ARG,0.0,0.0,0.0,0.063057847,1.554794073,1.145121694,0.080661818,0.013156146,0.112318906,5.1732E-07,0.000151024,1.937,65.41147726,14.37
Argentina,2009,ARG,0.0,0.0,0.0,0.034635376,1.506080151,1.08601594,0.089269091,0.012970208,0.124625471,2.73902E-07,0.000132594,1.755,61.7019852,14.276
Argentina,2010,ARG,0.0,0.0213242902,0.0,0.048499487,1.515146971,1.172643185,0.078654545,0.01502578,0.120095669,3.09204E-07,9.12658E-05,3.013,63.8053445,16.663
Argentina,2011,ARG,0.0,0.03122360888,0.0,0.052627124,1.578232408,1.217507601,0.069818182,0.015158365,0.112272947,5.8104E-06,9.5726E-05,2.911,67.86065702,18.992
Argentina,2012,ARG,0.0,0.037429558110000004,0.0,0.049209051,1.643911481,1.299372673,0.06984,0.015852039,0.104991837,2.94227E-05,0.001331503,2.644,76.22908723,19.212
Argentina,2013,ARG,0.0,0.04284863081,0.0,0.053781491,1.656996846,1.478269815,0.067712727,0.016657184,0.117976964,5.42667E-05,0.001632078,2.378,74.70170677,20.827
Argentina,2014,ARG,0.0,0.050008483230000005,0.0,0.057210181,1.661579251,1.415036559,0.060152727,0.016176284,0.116700107,5.73984E-05,0.002230168,2.544,76.16418894,19.075
Argentina,2015,ARG,0.0,0.05447154678,0.0,0.056930866,1.679492474,1.443103552,0.076789091,0.016225867,0.11641489,5.28588E-05,0.002136006,2.387,79.10969718,21.956
Argentina,2016,ARG,0.0,0.05773385987,0.0,0.04387911,1.735560417,1.401129007,0.090381818,0.012840218,0.10711004,5.13828E-05,0.001970492,1.930306849,84.28144836,20.72262466
Argentina,2017,ARG,0.0,0.0663406048,0.0,0.045091037,1.738801003,1.357446313,0.066414545,0.0159458,0.113739421,5.91012E-05,0.002201641,2.01297,91.208979,12.046539
Argentina,2018,ARG,0.0,0.06333903037000001,0.0,0.049352933,1.753277063,1.282805324,0.074967273,0.01546062,0.116203206,0.000389268,0.005085875,2.030864,95.34578172,7.02601
Argentina,2019,ARG,0.0,0.06469243206,0.0,0.029246265,1.676120996,1.152475357,0.092094545,0.016098015,0.099016213,0.002878912,0.017985479,1.167132,91.31101426,3.424665
Argentina,2020,ARG,0.0,0.03472553752,0.0,0.03605517,1.581524849,1.016418576,0.109209601,0.023994837,0.085210925,0.004839689,0.0338783,1.641441173,88.71700225,7.061627897
Argentina,2021,ARG,0.0,0.037510303780000004,0.0,0.050588645,1.653626561,1.226215839,0.110942115,0.024585473,0.070732817,0.007929428,0.04657518,2.378987841,89.93143844,13.09351706
Argentina,2022,ARG,0.0,0.05039844289,0.0,0.053609692,1.650735974,1.380644798,0.081481677,0.026160918,0.081970524,0.010584284,0.050993975,2.34490174,76.60405976,16.11822457
Argentina,2023,ARG,0.0,0.045982232320000004,0.0,0.047893658,1.618111134,1.334719539,0.097778418,0.026221131,0.113376262,0.011805653,0.052123054,1.830561357,76.32024892,8.985475135
Argentina,2024,ARG,0.0,0.05268051289,0.0,0.035828538,1.642412305,1.220515728,0.113989259,0.028738584,0.106807655,0.014275305,0.058202968,1.305957599,81.9533635,5.811541716
Australia,2000,AUS,0.0,0.0,0.0,2.129982948,0.739982843,1.641533732,0,0.009703636,0.0592794,0.0001683,0.0004824,180.26025,16.758,1.914
Australia,2001,AUS,0.0,0.0,0.0,2.108488798,0.798095465,1.645507216,0,0.0087,0.0580446,0.00019494,0.0010332,179.87735,24.5005,2.245
Australia,2002,AUS,0.0,0.0,0.0,2.155939579,0.821333408,1.663109303,0,0.013819636,0.057942,0.00020988,0.00192078,171.8623,30.55265,2.0535
Australia,2003,AUS,0.0,0.0,0.0,2.21767664,0.827794433,1.656935692,0,0.018462273,0.05835798,0.000235349,0.00253458,173.606,30.14735,1.52485
Australia,2004,AUS,0.0,0.0,0.0,2.310916185,0.844329655,1.696664572,0,0.030724364,0.05647194,0.000270348,0.002862,178.9607,27.36115,2.11485
Australia,2005,AUS,0.0,0.000843540445,0.0,2.297600269,0.837323368,1.723326802,0,0.042241636,0.05567652,0.000310356,0.00467658,182.97535,23.2644,2.9495
Australia,2006,AUS,0.0,0.00273312116,0.0,2.359795809,0.933950245,1.777110457,0,0.042912545,0.05380236,0.000358831,0.00778356,185.76435,27.2879,2.9755
Australia,2007,AUS,0.0,0.003477141494,0.0,2.33928895,1.044713378,1.822573066,0,0.046648909,0.04697622,0.00044001,0.01026756,185.48615,33.40285,3.4755
Australia,2008,AUS,0.0,0.004605212132,0.0,2.438249111,1.027258515,1.845777273,0,0.040333636,0.04253454,0.000533165,0.01245042,184.23995,36.3081,3.723
Australia,2009,AUS,0.0,0.006382279214,0.0,2.357500553,1.048911691,1.814906836,0,0.030414,0.04551138,0.001097906,0.0159759,182.02235,41.1229,3.2474
Australia,2010,AUS,0.0,0.009276099037,0.0,2.18661952,1.141431332,1.869501948,0,0.026647636,0.0494856,0.003574642,0.017946,176.01985,46.7908,3.1003
Australia,2011,AUS,0.0,0.01104350109,0.0,2.13142395,1.190950751,1.969417095,0,0.028092,0.0704592,0.007392597,0.0231552,171.9845,48.7839,2.89815
Australia,2012,AUS,0.0,0.01073436718,0.0,1.996086001,1.198254585,2.021108627,0,0.033807273,0.0613296,0.008705948,0.02781,165.38415,49.8125,3.5834
Australia,2013,AUS,0.0,0.01051730383,0.0,1.894470811,1.260017395,2.080933332,0,0.036357818,0.0687204,0.013874917,0.0333324,155.4474,52.72365,4.73835
Australia,2014,AUS,0.0,0.01080995519,0.0,1.878798246,1.352438927,2.071541548,0,0.038701385,0.0521424,0.017854278,0.0351972,155.22915,53.655407,5.920425
Australia,2015,AUS,0.0,0.008137796074,0.0,1.945480347,1.403818488,2.054802895,0,0.040134997,0.050711646,0.022339949,0.042598808,162.2025053,49.70556033,6.162169514
Australia,2016,AUS,0.0,0.005400740658,0.0,1.944224238,1.366295934,2.059924841,0,0.039581863,0.06346592,0.026818224,0.046942938,162.3565069,48.11049892,5.718234748
Australia,2017,AUS,0.0,0.005482210647,0.0,1.877493501,1.342238545,2.159816742,0,0.038861027,0.048598983,0.032143582,0.047558846,159.1686731,55.08777152,5.272836311
Australia,2018,AUS,0.0,0.005764303482,0.0,1.832027555,1.338868141,2.198143244,0,0.039143443,0.0623209,0.044440881,0.058543036,156.5555448,51.46472199,4.901193668
Australia,2019,AUS,0.0,0.005468229505,0.0,1.751113772,1.586053491,2.175115108,0,0.03782974,0.050474902,0.06592171,0.070098077,149.8406112,55.71058499,4.727208426
Australia,2020,AUS,0.0,0.004342698063,0.0,1.685175776,1.523424268,1.879821777,0,0.037204627,0.051915442,0.085890062,0.08138481,142.9349481,53.053288,4.505414
Australia,2021,AUS,0.0,0.004455949515,0.0,1.628914237,1.424725652,1.928591728,0,0.03648049,0.057393666,0.112338835,0.096465153,137.3981832,47.631014,4.707499
Australia,2022,AUS,0.0,0.004780579591000001,0.0,1.542082191,1.556166887,2.048401356,0,0.034762756,0.059978732,0.135198305,0.10818108,129.208153,50.818403,4.739525
Australia,2023,AUS,0.0,0.004532688756,0.0,1.506026745,1.390572429,2.169705868,0,0.03409836,0.054285037,0.162019201,0.114724483,125.609851,46.669616,4.863007
Australia,2024,AUS,0.0,0.0044279801589999996,0.0,1.522764087,1.331725597,2.233738899,0,0.032575102,0.046258481,0.180804167,0.117857178,127.3283782,49.09772259,5.116016066
Austria,2000,AUT,0.0,0.0,0.0,0.152892277,0.281538546,0.524528503,0,0.016672138,0.150608342,0.0000108,0.0002412,0,0,0
Austria,2001,AUT,0.0,0.0,0.0,0.157964379,0.29837507,0.558500051,0,0.018194313,0.145639734,0.000018,0.0006192,0,0,0
Austria,2002,AUT,0.0,0.0,0.0,0.160486966,0.293347329,0.568353295,0,0.016661935,0.14481721,0.0000324,0.0007308,0,0,0
Austria,2003,AUT,0.0,0.0,0.0,0.171171695,0.322666973,0.603468239,0,0.018750775,0.119573971,0.000054,0.0013176,0,0,0
Austria,2004,AUT,0.0,0.0,0.0,0.167674705,0.325772405,0.612590253,0,0.022519964,0.132344219,0.0000648,0.0033264,0,0,0
Austria,2005,AUT,0.0,0.00259921304,0.0,0.168229923,0.342997432,0.614668429,0,0.026677498,0.133542498,7.56662E-05,0.004792596,0,0,0
Austria,2006,AUT,0.0,0.01041438989,0.0,0.168029398,0.322315216,0.611530006,0,0.035583325,0.128361905,8.05928E-05,0.006310055,0,0,0
Austria,2007,AUT,0.0,0.01239669969,0.0,0.162161738,0.304952234,0.587675095,0,0.044560025,0.13339603,8.72582E-05,0.007333866,0,0,0
Austria,2008,AUT,0.0,0.01391591551,0.0,0.160289958,0.326467961,0.571332514,0,0.045618575,0.137986168,0.000108432,0.007240527,0,0,0
Austria,2009,AUT,0.0,0.01768870023,0.0,0.120458789,0.317948908,0.538433075,0,0.046889755,0.147226692,0.000176091,0.007034545,0,0,0
Austria,2010,AUT,0.0,0.01867848611,0.0,0.141637176,0.34606123,0.554679871,0,0.049127346,0.138108306,0.000319727,0.007430089,0,0,0
Austria,2011,AUT,0.0,0.01838102052,0.0,0.145479873,0.325505048,0.52224791,0,0.049905089,0.123253814,0.000626652,0.006970451,0,0,0
Austria,2012,AUT,0.0,0.0191478678,0.0,0.135435596,0.310469091,0.512432277,0,0.051194443,0.157851713,0.001214939,0.008863304,0,0,0
Austria,2013,AUT,0.0,0.01878638472,0.0,0.137273356,0.29521659,0.524335682,0,0.051392471,0.151260193,0.002253506,0.011351634,0,0,0
Austria,2014,AUT,0.0,0.01856642449,0.0,0.126076981,0.27039513,0.509044349,0,0.049771599,0.147626058,0.002826886,0.013844765,0,0,0
Austria,2015,AUT,0.0,0.01927051693,0.0,0.136796564,0.286851406,0.514243364,0,0.050866592,0.133764717,0.003373553,0.017425235,0,0,0
Austria,2016,AUT,0.0,0.01931590401,0.0,0.127611831,0.300318837,0.526157856,0,0.0523153,0.143896812,0.003945658,0.018845418,0,0,0
Austria,2017,AUT,0.0,0.019266168820000002,0.0,0.131632388,0.326514751,0.527143538,0,0.053821604,0.137857501,0.004568296,0.02365744,0,0,0
Austria,2018,AUT,0.0,0.01861443254,0.0,0.116225868,0.31272909,0.53608638,0,0.053933385,0.135496477,0.005238475,0.021709546,0,0,0
Austria,2019,AUT,0.0,0.0186023484,0.0,0.122200854,0.320415884,0.551523805,0,0.050931553,0.146973494,0.006127535,0.026820275,0,0,0
Austria,2020,AUT,0.0,0.016638504569999997,0.0,0.104514673,0.306980938,0.478905767,0,0.050196071,0.151192908,0.007354562,0.02444951,0,0,0
Austria,2021,AUT,0.0,0.01744896593,0.0,0.108582579,0.324555844,0.504773259,0,0.048870112,0.14000296,0.009986058,0.024264151,0,0,0
Austria,2022,AUT,0.0,0.01657740423,0.0,0.103900298,0.284861714,0.486111104,0,0.051891497,0.124650396,0.013617025,0.02606994,0,0,0
Austria,2023,AUT,0.0,0.01945927786,0.0,0.100600265,0.247726023,0.482777894,0,0.04972602,0.146421486,0.02302132,0.028932138,0,0,0
Austria,2024,AUT,0.0,0.019007375929999997,0.0,0.100673974,0.245587468,0.474755675,0,0.0506859,0.161258976,0.033923382,0.033154083,0,0,0
Azerbaijan,2000,AZE,0.0,0.0,0.0,0,0.190183133,0.26888603,0,0,0.0055224,0,0,0,0,0
Azerbaijan,2001,AZE,0.0,0.0,0.0,0.000125604,0.272795051,0.171338826,0,0,0.0046836,0,0,0,0,0
Azerbaijan,2002,AZE,0.0,0.0,0.0,8.3736E-05,0.273568422,0.157313168,0,0,0.007272,0,0,0,0,0
Azerbaijan,2003,AZE,0.0,0.0,0.0,0.000125604,0.280528933,0.183284298,0,0,0.008892,0,0,0,0,0
Azerbaijan,2004,AZE,0.0,0.0,0.0,3.85186E-05,0.328950644,0.196463168,0,0,0.009918,0,0,0,0,0
Azerbaijan,2005,AZE,0.0,0.0,0.0,0.000134815,0.33978337,0.229674637,0,0,0.01083384,0,0,0,0,0
Azerbaijan,2006,AZE,0.0,0.0,0.0,0.000134815,0.359196514,0.205605283,0,0,0.0090648,0,0,0,0,0
Azerbaijan,2007,AZE,0.0,0.0,0.0,0.0002102,0.316258818,0.203322843,0,0,0.0085104,0,0,0,0,0
Azerbaijan,2008,AZE,0.0,0.0,0.0,0.0001632,0.361827821,0.159618214,0,0,0.0080352,0,0,0,0,0
Azerbaijan,2009,AZE,0.0,0.0,0.0,0.0001771,0.308951169,0.13624835,0,0,0.00831024,0,0.00000756,0,0,0
Azerbaijan,2010,AZE,0.0,0.0,0.0,0.0001743,0.293688804,0.134077877,0,0,0.01240668,0,0.0000018,0,0,0
Azerbaijan,2011,AZE,0.0,0.0,0.0,0.0001521,0.321642995,0.176292375,0,0,0.00963288,0,0,0,0,0
Azerbaijan,2012,AZE,0.0,0.0,0.0,0.0001549,0.337556064,0.184641033,0,0,0.0065556,0,0,0,0,0
Azerbaijan,2013,AZE,0.0,0.0,0.0,0.0001383,0.339054048,0.200574011,0,0.000730909,0.00536076,0.00000288,0.00000288,0,0,0
Azerbaijan,2014,AZE,0.0,0.0,0.0,8.58E-05,0.354760051,0.197496638,0,0.000949091,0.00467892,0.00001044,0.00000828,0,0,0
Azerbaijan,2015,AZE,0.0,0.0,0.0,0.0001245,0.401275903,0.200164869,0,0.000991636,0.005895,0.00001656,0.00001656,0,0,0
Azerbaijan,2016,AZE,0.0,0.0,0.0,4.98E-05,0.393503308,0.198694259,0,0.000951818,0.00705348,0.00012708,0.00008208,0,0,0
Azerbaijan,2017,AZE,0.0,0.0,0.0,4.15E-05,0.382197767,0.200516731,0,0.000928909,0.00628704,0.00013392,0.00007956,0,0,0
Azerbaijan,2018,AZE,0.0,0.0,0.0,3.04E-05,0.389369249,0.225867316,0,0.000884727,0.0063648,0.000141336,0.00029772,0,0,0
Azerbaijan,2019,AZE,0.0,0.0,0.0,2.77E-05,0.424412489,0.227371514,0,0.001068545,0.00563328,0.00015912,0.00037944,0,0,0
Azerbaijan,2020,AZE,0.0,0.0,0.0,1.66E-05,0.445204347,0.207904324,0,0.001094182,0.0038502,0.0001692,0.00034596,0,0,0
Azerbaijan,2021,AZE,0.0,0.0,0.0,5.6E-06,0.461427838,0.235221282,0,0.001053818,0.00459828,0.00019872,0.00032904,0,0,0
Azerbaijan,2022,AZE,0.0,0.0,0.0,2.8E-06,0.49018383,0.249334186,0,0.001119818,0.00574452,0.00021924,0.00029988,0,0,0
Azerbaijan,2023,AZE,0.0,0.0,0.0,2.8E-06,0.504143476,0.259568214,0,0.001216364,0.00634824,0.00029052,0.00019944,0,0,0
Azerbaijan,2024,AZE,0.0,0.0,0.0,2.80767E-06,0.459684283,0.255579859,0,0.001268182,0.010488456,0.00197892,0.00018324,0,0,0
Bangladesh,2000,BGD,0.0,0.0,0.0,0.013811165,0.326094806,0.142155811,0,0.000457636,0.0026964,0.000000036,0,0,0,0
Bangladesh,2001,BGD,0.0,0.0,0.0,0.01464819,0.365155518,0.169800252,0,0.000362182,0.0035748,5.04E-08,0,0,0,0
Bangladesh,2002,BGD,0.0,0.0,0.0,0.015296892,0.384160966,0.154354304,0,0.000757091,0.0026964,2.376E-07,0,0,0,0
Bangladesh,2003,BGD,0.0,0.0,0.0,0.014627255,0.413223475,0.158017188,0,0.000657273,0.0026964,0.00000306,0,0,0,0
Bangladesh,2004,BGD,0.0,0.0,0.0,0.01464819,0.444248348,0.16463612,0,0.0004416,0.0026964,6.8904E-06,0,0,0,0
Bangladesh,2005,BGD,0.0,0.0,0.0,0.030052781,0.477480888,0.169186831,0,0.000392182,0.0026964,1.22472E-05,0,0,0,0
Bangladesh,2006,BGD,0.0,0.0,0.0,0.045661934,0.517081261,0.170178249,0,0.000490909,0.0026964,1.95588E-05,0.00000576,0,0,0
Bangladesh,2007,BGD,0.0,0.0,0.0,0.037265029,0.552109361,0.1645675,0,0.000606873,0.0026964,3.25692E-05,0.00000576,0,0,0
Bangladesh,2008,BGD,0.0,0.0,0.0,0.039225835,0.589551151,0.163417503,0,0.0006036,0.00342,5.47704E-05,0.00001044,0,0,0
Bangladesh,2009,BGD,0.0,0.0,0.0,0.049013387,0.674882591,0.154533297,0,0.000296291,0.0015012,9.03744E-05,0.00001836,0,0,0
Bangladesh,2010,BGD,0.0,0.0,0.0,0.031232759,0.693134189,0.171479225,0,0.000231491,0.0026244,0.000159494,0.00001836,0,0,0
Bangladesh,2011,BGD,0.0,0.0,0.0,0.046495952,0.704957366,0.216071188,0,0.000381382,0.0031392,0.0004451,0.00001836,0,0,0
Bangladesh,2012,BGD,0.0,0.0,0.0,0.03836561,0.768106043,0.246084824,0,0.000268582,0.0027972,0.000561517,0.00001836,0,0,0
Bangladesh,2013,BGD,0.0,0.0,0.0,0.053137474,0.79030031,0.250702262,0,0.000411273,0.002622163,0.000699466,1.82916E-05,0,0,0
Bangladesh,2014,BGD,0.0,0.0,0.0,0.033663768,0.828801751,0.275993407,0,0.000493091,0.002039232,0.000833411,1.82916E-05,0,0,0
Bangladesh,2015,BGD,0.0,0.0,0.0,0.110278845,0.930746257,0.33366406,0,0.0003252,0.003233327,0.000957312,1.82916E-05,0,0,0
Bangladesh,2016,BGD,0.0,0.0,0.0,0.082928948,0.952234089,0.345997751,0,0.0002556,0.003184677,0.000791762,1.82916E-05,0,0,0
Bangladesh,2017,BGD,0.0,0.0,0.0,0.090421684,0.957336187,0.389712751,0,0.000473782,0.003706301,0.001049501,1.82916E-05,0,0,0
Bangladesh,2018,BGD,0.0,0.0,0.0,0.1028478,0.987444043,0.447098285,0,0.000337418,0.00311548,0.001133939,1.82916E-05,0,0,0
Bangladesh,2019,BGD,0.0,0.0,0.0,0.173033684,1.113637686,0.438741654,0,0.0003816,0.002963128,0.001346508,1.82916E-05,0,0,0
Bangladesh,2020,BGD,0.0,0.0,0.0,0.188448593,1.076951265,0.369994938,0,0.000383018,0.002522415,0.001652069,1.83417E-05,0,0,0
Bangladesh,2021,BGD,0.0,0.0,0.0,0.152319521,1.101920724,0.506042957,0,0.000348982,0.002454722,0.002205666,1.82916E-05,0,0,0
Bangladesh,2022,BGD,0.0,0.0,0.0,0.199427858,1.032739997,0.59811753,0,0.000127527,0.002790096,0.002333896,1.82916E-05,0,0,0
Bangladesh,2023,BGD,0.0,0.0,0.0,0.294378698,1.012531996,0.50172919,0,0.000127527,0.002460854,0.003330302,5.96971E-05,0,0,0
Bangladesh,2024,BGD,0.0,0.0,0.0,0.321187437,0.983677387,0.577677488,0,0.000127877,0.003577684,0.004566168,0.00034986,0,0,0
Belarus,2000,BLR,0.0,0.0,0.0,0.041658211,0.546970308,0.329080671,0,0,0.0000972,0,0,0,0,0
Belarus,2001,BLR,0.0,0.0,0.0,0.029910685,0.543836296,0.318417072,0,0,0.000108,0,0,0,0,0
Belarus,2002,BLR,0.0,0.0,0.0,0.028214814,0.559540093,0.335254431,0,0,0.0001044,0,0,0,0,0
Belarus,2003,BLR,0.0,0.0,0.0,0.026556378,0.55010438,0.339433491,0,0,0.0001008,0,0,0,0,0
Belarus,2004,BLR,0.0,0.0,0.0,0.026013376,0.667237282,0.332516998,0,0,0.0001188,0,3.63636E-06,0,0,0
Belarus,2005,BLR,0.0,0.0,0.0,0.028727474,0.6840958,0.309576869,0,0,0.0001296,0,0.0000036,0,0,0
Belarus,2006,BLR,0.0,0.0,0.0,0.025720883,0.698211968,0.36327827,0,2.18182E-05,0.000126,0,0.0000036,0,0,0
Belarus,2007,BLR,0.0,0.0,0.0,0.029088806,0.700975299,0.330424696,0,0.000152727,0.000126,0,0.0000036,0,0,0
Belarus,2008,BLR,0.0,0.0,0.0,0.027117554,0.71789223,0.328921437,0,0.00036,0.0001404,0,0.0000036,0,0,0
Belarus,2009,BLR,0.0,0.0,0.0,0.025836399,0.609551311,0.3796646,0,0.000654545,0.000162,0,0.0000036,0,0,0
Belarus,2010,BLR,0.0,0.0,0.0,0.027026456,0.746221066,0.326245785,0,0.000916364,0.000162,0,0.0000036,0,0,0
Belarus,2011,BLR,0.0,0.0,0.0,0.032467015,0.692142665,0.35515815,0,0.001036364,0.0001512,0,0.0000144,0,0,0
Belarus,2012,BLR,0.0,0.0,0.0,0.033117671,0.698763549,0.43588683,0,0.001036364,0.0002592,0,0.0000216,0,0,0
Belarus,2013,BLR,0.0,0.0,0.0,0.035151448,0.693729997,0.32691732,0,0.000894545,0.0004968,0.00000144,0.0000288,0,0,0
Belarus,2014,BLR,0.0,0.0,0.0,0.034871239,0.688371837,0.335031599,0,0.000861818,0.0004356,0.0000072,0.0000324,0,0,0
Belarus,2015,BLR,0.0,0.0,0.0,0.031009786,0.644360781,0.28225553,0,0.001025455,0.0003996,0.0000324,0.0001404,0,0,0
Belarus,2016,BLR,0.0,0.0,0.0,0.034084737,0.64035058,0.303493202,0,0.001025455,0.0005112,0.0000936,0.0002628,0,0,0
Belarus,2017,BLR,0.0,0.0,0.0,0.035252854,0.655515194,0.301825762,0,0.001156364,0.0014616,0.0003204,0.0003492,0,0,0
Belarus,2018,BLR,0.0,0.0,0.0,0.052879285,0.695313811,0.350726575,0,0.001189091,0.0011664,0.0004248,0.0003564,0,0,0
Belarus,2019,BLR,0.0,0.0,0.0,0.05568444,0.689921975,0.357578188,0,0.0012,0.0012636,0.0006444,0.0005976,0,0,0
Belarus,2020,BLR,0.0,0.0,0.0,0.035043515,0.639036298,0.344195426,0.003687273,0.002923636,0.00144,0.000612,0.000666,0,0,0
Belarus,2021,BLR,0.0,0.0,0.0,0.03563064,0.675420821,0.34954074,0.063058909,0.005933455,0.0013356,0.00062568,0.0006048,0,0,0
Belarus,2022,BLR,0.0,0.0,0.0,0.039164603,0.664647818,0.333583474,0.051113455,0.005681455,0.001332,0.00075132,0.00062896,0,0,0
Belarus,2023,BLR,0.0,0.0,0.0,0.040529866,0.604225278,0.33097747,0.128016,0.005536364,0.00108,0.00055188,0.000618266,0,0,0
Belarus,2024,BLR,0.0,0.0,0.0,0.040128339,0.604225278,0.333081275,0.171272727,0.005551532,0.000968491,0.000537766,0.00061996,0,0,0
Belgium,2000,BEL,0.0,0.0,0.0,0.319261134,0.558945894,1.294326544,0.525349091,0.006196364,0.001656,0,0.0000576,0,0,0
Belgium,2001,BEL,0.0,0.0,0.0,0.304107964,0.552153587,1.314130783,0.505625455,0.006512727,0.0015876,0,0.0001332,0,0,0
Belgium,2002,BEL,0.0,0.0,0.0,0.260699093,0.569970906,1.319628119,0.516654545,0.007865455,0.001296,0,0.0002052,0,0,0
Belgium,2003,BEL,0.0,0.0,0.0,0.252176732,0.607196689,1.394696355,0.516861818,0.009349091,0.0008892,0,0.0003168,0,0,0
Belgium,2004,BEL,0.0,0.0,0.0,0.234555542,0.618767977,1.411637783,0.516130909,0.011312727,0.0011412,0.0000036,0.0005112,0,0,0
Belgium,2005,BEL,0.0,0.0,0.0,0.215516701,0.608165085,1.403951287,0.519218182,0.017345455,0.0010368,0.0000036,0.0008172,0,0,0
Belgium,2006,BEL,0.0,0.0,0.0,0.212676287,0.626000404,1.399474025,0.508854545,0.024272727,0.0012924,0.0000072,0.0013176,0,0,0
Belgium,2007,BEL,0.0,0.0,0.0,0.194352224,0.630684912,1.413465023,0.526112727,0.028363636,0.0014004,0.0000216,0.0017676,0,0,0
Belgium,2008,BEL,0.0,0.0,0.0,0.191937819,0.626452208,1.482629061,0.497105455,0.036316364,0.001476,0.0001512,0.0022932,0,0,0
Belgium,2009,BEL,0.0,0.005490636278,0.0,0.123642445,0.632666349,1.299319148,0.515149091,0.04308,0.0011808,0.0005976,0.0035856,0,0,0
Belgium,2010,BEL,0.0,0.014893249380000001,0.0,0.156961799,0.698544025,1.349939227,0.523025455,0.048727636,0.0011232,0.00210204,0.0046512,0,0,0
Belgium,2011,BEL,0.0,0.014726502820000001,0.0,0.147776246,0.594864011,1.261862755,0.526189091,0.050805818,0.0007056,0.00436428,0.0083232,0,0,0
Belgium,2012,BEL,0.0,0.014547977830000001,0.0,0.139185518,0.602639973,1.2152915,0.439581818,0.057352364,0.0012852,0.00775332,0.00993348,0,0,0
Belgium,2013,BEL,0.0,0.01439136965,0.0,0.147267342,0.595188022,1.245028973,0.465207273,0.055008,0.001368,0.009504,0.013194,0,0,0
Belgium,2014,BEL,0.0,0.01728532463,0.0,0.142821968,0.52066803,1.220080495,0.367669091,0.048204,0.00105192,0.01039104,0.01661508,0,0,0
Belgium,2015,BEL,0.0,0.01079864393,0.0,0.139466539,0.570596397,1.253021598,0.28476,0.060051273,0.00114624,0.0110034,0.0200664,0,0,0
Belgium,2016,BEL,0.0,0.01819112583,0.0,0.132549942,0.582811177,1.270765901,0.474796364,0.058656,0.001332,0.01114344,0.0195102,0,0,0
Belgium,2017,BEL,0.0,0.019633456599999998,0.0,0.12985231,0.590813994,1.286906004,0.460656,0.062253818,0.00097236,0.0119088,0.02347452,0,0,0
Belgium,2018,BEL,0.0,0.01944890106,0.0,0.129143313,0.607467592,1.379404783,0.311967273,0.059045455,0.00105228,0.0140526,0.02726676,0,0,0
Belgium,2019,BEL,0.0,0.01951182447,0.0,0.129324302,0.625928283,1.291882157,0.474802909,0.056349818,0.0010872,0.01530864,0.03511944,0,0,0
Belgium,2020,BEL,0.0,0.027083798779999998,0.0,0.100235425,0.611934483,1.105859995,0.375651273,0.057409091,0.00096084,0.01840572,0.04614696,0,0,0
Belgium,2021,BEL,0.0,0.029904047030000002,0.0,0.110805631,0.610582411,1.227643132,0.549013091,0.051305455,0.00150516,0.02024172,0.04319136,0,0,0
Belgium,2022,BEL,0.0,0.03102086671,0.0,0.115497775,0.523923993,1.19473958,0.478681091,0.053737091,0.00097596,0.02476368,0.04446936,0,0,0
Belgium,2023,BEL,0.0,0.03139802208,0.0,0.100007832,0.495395988,1.154665709,0.359213455,0.041480727,0.00146376,0.028152,0.05559804,0,0,0
Belgium,2024,BEL,0.0,0.03146421909,0.0,0.110177629,0.477056414,1.176298857,0.340355578,0.035366722,0.001904328,0.030902452,0.04740323,0,0,0
Bolivia,2000,BOL,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,2001,BOL,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
